path,GEOID,State,STATEFIP,PUMA,Name,url,Overeducation,Ind,Nativity,,
1744,3903703,Ohio,39,3703,Montgomery County (East Central)--Dayton & Riverside Cities PUMA,https://www.google.com/maps/d/u/0/edit?mid=13UpeAqO40Ia0TRQAShIQdseGZvvbfsI&usp=sharing,0.391463679,0,0,,
1745,3903704,Ohio,39,3704,Montgomery County (Southeast)--Kettering & Centerville Cities PUMA,https://www.google.com/maps/d/u/0/edit?mid=1PRtBvVVz4pjakGFana9IMc8E8vtp81k&usp=sharing,0.389448393,0,0,,
1746,3903801,Ohio,39,3801,"Butler County (North & West)--Middletown, Oxford & Trenton Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1WOQTSgowTMIPseulMG1hOciF7SrAmFM&usp=sharing,0.390650291,0,0,,
1747,3903802,Ohio,39,3802,Butler County (South Central)--Hamilton & Fairfield Cities PUMA,https://www.google.com/maps/d/u/0/edit?mid=1sbOykx9UheHT9cNGQI1I6gjIZlJEK4s&usp=sharing,0.390107942,0,0,,
1748,3903803,Ohio,39,3803,Butler County (Southeast)--Monroe City & Beckett Ridge PUMA,https://www.google.com/maps/d/u/0/edit?mid=1TXvkTd-Jh8wi7RXkxViRspW2u0coqiI&usp=sharing,0.390102080,0,0,,
1749,3903901,Ohio,39,3901,"Warren County (West)--Mason, Springboro (West) & Franklin Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1iYVCzKGGZ8wjuUPhiaFezI-xBPX582o&usp=sharing,0.389654806,0,0,,
1750,3903902,Ohio,39,3902,Warren County (East)--Lebanon & Springboro (East) Cities PUMA,https://www.google.com/maps/d/u/0/edit?mid=1UKzxf0VOz5mvRVb47r6xVl_V20kPHdI&usp=sharing,0.390342076,0,0,,
1751,3904000,Ohio,39,4000,"Highland, Clinton & Fayette Counties PUMA",https://www.google.com/maps/d/u/0/edit?mid=1EywICcyoxwBoMP5087K-pnusZ_9JkFs&usp=sharing,0.390334770,0,0,,
1752,3904100,Ohio,39,4100,"Ross, Hocking & Vinton Counties PUMA",https://www.google.com/maps/d/u/0/edit?mid=196Anr8BwulIgk-H7IL9u7fixGTzuS5U&usp=sharing,0.388960372,0,0,,
1753,3904200,Ohio,39,4200,"Athens, Washington & Meigs Counties PUMA",https://www.google.com/maps/d/u/0/edit?mid=1DfakGTAKY-is8o_5DbEMYLb9kRuJ9O4&usp=sharing,0.389358928,0,0,,
1754,3904300,Ohio,39,4300,"Lawrence, Jackson & Gallia Counties PUMA",https://www.google.com/maps/d/u/0/edit?mid=13B4soQTXdP9qFK4oVZqIDbXbhGmc1O8&usp=sharing,0.390688968,0,0,,
1755,3904400,Ohio,39,4400,"Scioto, Adams & Pike Counties PUMA",https://www.google.com/maps/d/u/0/edit?mid=1sch3s2BNg8VnNAKcMPhTQUqm9Cr_aD0&usp=sharing,0.390448944,0,0,,
1756,3904501,Ohio,39,4501,Clermont (East) & Brown Counties PUMA,https://www.google.com/maps/d/u/0/edit?mid=1EH4ax5Y-B5Wdte8frGbe5o7txOWdOHs&usp=sharing,0.390480647,0,0,,
1757,3904602,Ohio,39,4602,Clermont County (West) PUMA,https://www.google.com/maps/d/u/0/edit?mid=1t6ISfkVanKK2yMV5aR9SvXi_2d2OlCg&usp=sharing,0.390656272,0,0,,
1758,3904701,Ohio,39,4701,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville PUMA",https://www.google.com/maps/d/u/0/edit?mid=1kc_R9iAPeyEK9Q_2lqQZ0-KZYBB7SnU&usp=sharing,0.389374661,0,0,,
1759,3904702,Ohio,39,4702,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1EBqDpgkLC0gjj0Pvz80Pu7vHux77ZzQ&usp=sharing,0.394570476,0,0,,
1760,3904703,Ohio,39,4703,"Hamilton County (Central)--Forest Park, White Oak & Finneytown PUMA",https://www.google.com/maps/d/u/0/edit?mid=1NlHYAoP7Jik5UCGjjjP8rVIGhAzsa2U&usp=sharing,0.391434614,0,0,,
1761,3904704,Ohio,39,4704,Hamilton County (West)--Mack & Dent PUMA,https://www.google.com/maps/d/u/0/edit?mid=1TVzHdH8SJNDiaCquZj7aegxgiDr9FEw&usp=sharing,0.391372164,0,0,,
1762,3904705,Ohio,39,4705,Cincinnati City (West) PUMA,https://www.google.com/maps/d/u/0/edit?mid=1OO5fKS7_-T1lGR-GDcxeRqvQ7AUpz1M&usp=sharing,0.388880142,0,0,,
1763,3904706,Ohio,39,4706,Cincinnati City (Central) PUMA,https://www.google.com/maps/d/u/0/edit?mid=1yOIAki-RabIXMju8JAEplHkttNZOdX4&usp=sharing,0.390546740,0,0,,
1764,3904707,Ohio,39,4707,Cincinnati (East) & Norwood Cities PUMA,https://www.google.com/maps/d/u/0/edit?mid=1wX6pZsN6B-kGp1zD8geEHzafsWWm03w&usp=sharing,0.391716175,0,0,,
1765,4020100,Oklahoma,40,20100,"Panhandle & NW Oklahoma Counties--Guymon, Woodward, Alva & Kingfisher Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1OnrH8zh1FgsRmZn8n34uQ-P-SbNWrNY&usp=sharing,0.400972670,0,0,,
1766,4020200,Oklahoma,40,20200,"North Central Oklahoma Counties--Enid, Ponca City, Blackwell & Perry Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=14bf-0FiKTtvZhTEiQORXMtGXO42TJGc&usp=sharing,0.401497329,0,0,,
1767,4020300,Oklahoma,40,20300,"Northeast Oklahoma Counties--Bartlesville, Skiatook, Pawhuska & Pawnee Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1zgn284FeSw9xKSgTYgCG12X4Zmh8SEE&usp=sharing,0.398707606,0,0,,
1768,4020400,Oklahoma,40,20400,"Northeast Oklahoma Counties--Claremore, Nowata & Catoosa Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=13iV1IPZFq0bxlIlUXi40krbX-Qz9Be8&usp=sharing,0.399830010,0,0,,
1769,4020500,Oklahoma,40,20500,"Northeast Oklahoma Counties--Miami, Pryor Creek, Grove & Vinita Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1sWoSsCrdQJuvOnceGF-V4YVPNGg8A98&usp=sharing,0.399949602,0,0,,
1770,4020600,Oklahoma,40,20600,"East Oklahoma Counties--Tahleqhah, Ft. Gibson, Sallisaw & Stilwell Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1IqZRjyvrSdwRAnucn5QVg1-_1UYW_DY&usp=sharing,0.398222839,0,0,,
1771,4020700,Oklahoma,40,20700,"East Oklahoma Counties--Muskogee, Wagoner & Coweta Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1RVVUmLMbpTlFGl2fI8K7lNFTYU66Ejs&usp=sharing,0.399250810,0,0,,
1772,4020801,Oklahoma,40,20801,"Tulsa County (North)--North Tulsa, Owasso & Collinsville Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1YiZmNMHbFHeSLlzaSXXcQOfwbWXcuIU&usp=sharing,0.398626618,0,0,,
1773,4020802,Oklahoma,40,20802,Tulsa County (West)--Tulsa & Sand Springs Cities PUMA,https://www.google.com/maps/d/u/0/edit?mid=1PiDxUHTi4qU9ra-BLIvRFa8HQta6_8M&usp=sharing,0.398917748,0,0,,
1774,4020803,Oklahoma,40,20803,Tulsa County (East)--Northeast Tulsa City PUMA,https://www.google.com/maps/d/u/0/edit?mid=1RhX3Wc0edBRT9wUDF0TiJ8oesUZAYQk&usp=sharing,0.400586323,0,0,,
1775,4020804,Oklahoma,40,20804,"Tulsa County (Southwest)--South Tulsa, Jenks & Glenpool Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=15JFDQxhQJqshN-rZ9CGFfUBFbh-VqVM&usp=sharing,0.401215679,0,0,,
1776,4020805,Oklahoma,40,20805,"Tulsa County (Southeast)--SE Tulsa, Broken Arrow & Bixby Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1JNLmqdyhyaAzw7u5fGX0MvR9O8mnCdI&usp=sharing,0.401814169,0,0,,
1777,4020900,Oklahoma,40,20900,"Northeast Oklahoma Counties--Sapulpa, Bristow & Okmulgee Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1A_d-0dBWQdOiJJ0yuKsENkWUd_hQhN4&usp=sharing,0.397378369,0,0,,
1778,4021000,Oklahoma,40,21000,"East Central Oklahoma Counties--McAlester, Seminole, Holdenville & Eufaula Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1LnnpJLY3s9986IexKv2ttcKRqmSsmy4&usp=sharing,0.401922047,0,0,,
1779,4021100,Oklahoma,40,21100,"North Central Oklahoma Counties--Stillwater, Guthrie & Cushing Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1ZhTcE9effrsagmFSV5aSorpviv0O5TE&usp=sharing,0.399110921,0,0,,
1780,4021200,Oklahoma,40,21200,"East Central Oklahoma Counties--Shawnee, Stroud, Chandler & Tecumseh Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1xtFiaqMIBmh-aZq8cj3OoO1gMk1OkNA&usp=sharing,0.399758181,0,0,,
1781,4021301,Oklahoma,40,21301,North Cleveland County--South Oklahoma City & Moore Cities PUMA,https://www.google.com/maps/d/u/0/edit?mid=1_ly9hlO8zYNcdCl4f_sBCrzd4k31tow&usp=sharing,0.400128965,0,0,,
1782,4021302,Oklahoma,40,21302,South Cleveland County--Norman & Noble Cities PUMA,https://www.google.com/maps/d/u/0/edit?mid=1h--QCAvfdI_gBqISsJXUL0URj8SNmd8&usp=sharing,0.400809596,0,0,,
1783,4021401,Oklahoma,40,21401,"Oklahoma County (Northwest)--NW Oklahoma City, Bethany & Warr Acres Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1AqWkVmA_Foz_Ecmzh8FJLnNGaXOagn0&usp=sharing,0.403814393,0,0,,
1784,4021402,Oklahoma,40,21402,Oklahoma County (Northeast)--Edmond & North Oklahoma City PUMA,https://www.google.com/maps/d/u/0/edit?mid=16qarJlYEvH8oqwNJnLv_UFwBkBi64SA&usp=sharing,0.399311022,0,0,,
1785,4021403,Oklahoma,40,21403,"Oklahoma County (East)--Midwest City, Del City, East Oklahoma City & Choctaw Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1nBh8G19WCMbMoUIsyIx3_DGtMgDrE9I&usp=sharing,0.399032515,0,0,,
1786,4021404,Oklahoma,40,21404,"Oklahoma County (Central)--Oklahoma City, The Village & Nichols Hills Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1HYYblR6rrfskDwhdKoj5HDzwb93zfrc&usp=sharing,0.399250344,0,0,,
1787,4021405,Oklahoma,40,21405,Oklahoma County (Southwest)--West Central Oklahoma City PUMA,https://www.google.com/maps/d/u/0/edit?mid=1BTLztORiGI_Z2poTYv9JfvZzx2o6iBw&usp=sharing,0.399512558,0,0,,
1788,4021406,Oklahoma,40,21406,Oklahoma County (Southeast)--East Central Oklahoma City PUMA,https://www.google.com/maps/d/u/0/edit?mid=1ZIOQJjNUSKFzMDqydopLKl9UNwRREos&usp=sharing,0.398754918,0,0,,
1789,4021500,Oklahoma,40,21500,"Canadian County--Yukon, Mustang, El Reno, West Oklahoma City & Piedmont Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=15px3meyxVd5p59t7emTQG80tVDyLHmI&usp=sharing,0.400228362,0,0,,
1790,4021600,Oklahoma,40,21600,"Southwest Oklahoma Counties--Altus, Weatherford, Elk City, Clinton & Anadarko Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1Dt2G_kMyujztNOdsGn7U9EizZgiKc6M&usp=sharing,0.399507764,0,0,,
1791,4021700,Oklahoma,40,21700,"Southwest Oklahoma Counties--Lawton, Elgin, Cache & Walters Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1Apz0XHJjWnIB1_dpt1G3X8AFrYBb6NU&usp=sharing,0.400367773,0,0,,
1792,4021800,Oklahoma,40,21800,"South Central Oklahoma Counties--Chickasha, Newcastle, Blanchard & Purcell Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1s4rHS8Mj4wRzFoOPpjcXUGSMOZNNYbY&usp=sharing,0.399730446,0,0,,
1793,4021900,Oklahoma,40,21900,"South Central Oklahoma Counties--Ardmore, Duncan, Sulphur & Madill Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1Weoe-7xIZkFtkEV052ffS4Hw6iwl3iI&usp=sharing,0.401611744,0,0,,
1794,4022000,Oklahoma,40,22000,"Southeast Oklahoma Counties--Durant, Ada, Atoka & Tishomingo Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=12abgUNSH36XYDdDI7e4TyNhahuf_M0M&usp=sharing,0.399825148,0,0,,
1795,4022100,Oklahoma,40,22100,"Southeast Oklahoma Counties--Poteau, Idabel, Broken Bow, Wilburton & Hugo Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1DUvqK2hDZh0qXTnmWyutMA_0Bk_ZVZE&usp=sharing,0.402961748,0,0,,
1796,4100301,Oregon,41,301,Benton County & Linn County (South)--Corvallis & Harrisburg Cities PUMA,https://www.google.com/maps/d/u/0/edit?mid=19RYwZ48goiis1P9qKeP9rzJe3XTedQk&usp=sharing,0.409956613,0,0,,
1797,4100501,Oregon,41,501,Clackamas County (Northwest)--Milwaukie & Happy Valley Cities PUMA,https://www.google.com/maps/d/u/0/edit?mid=1eNrAo-ngzxOlOWXhgiX2YhQMXp1rcaQ&usp=sharing,0.412742077,0,0,,
1798,4100502,Oregon,41,502,"Clackamas County (Northwest)--Oregon City, Gladstone Cities & Oak Grove PUMA",https://www.google.com/maps/d/u/0/edit?mid=14bklfRgpvcWs3nCGTOJJWls2VdduCQ8&usp=sharing,0.407565098,0,0,,
1799,4100503,Oregon,41,503,"Clackamas County (South & East)--Canby, Sandy, Estacada & Molalla Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1K8nC2UPsp1CTiGn20kGSiOzTUnrQ3pY&usp=sharing,0.409470257,0,0,,
1800,4100504,Oregon,41,504,"Clackamas County (Northwest)--Lake Oswego, West Linn & Wilsonville Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=1mRwTdM-RmLriaiCfrcXt9xr5a3jgYZ8&usp=sharing,0.411299429,0,0,,
1801,4101701,Oregon,41,1701,Deschutes County (Central)--Bend City PUMA,https://www.google.com/maps/d/u/0/edit?mid=1x0F7DXpYUEm7eeg-CjPwYg2fkFnDOcw&usp=sharing,0.408595631,0,0,,
1802,4101702,Oregon,41,1702,Crook & Jefferson & Deschutes (Outside Bend) Counties--Redmond & Prineville Cities PUMA,https://www.google.com/maps/d/u/0/edit?mid=1CRBS0CFvZimKG2_pavWTSXRzFzVZmNA&usp=sharing,0.408438288,0,0,,
1803,4101900,Oregon,41,1900,Douglas County PUMA,https://www.google.com/maps/d/u/0/edit?mid=1gt3QjXd0WS1mHO9zBA92jkzRp2mfAog&usp=sharing,0.409726220,0,0,,
1804,4102901,Oregon,41,2901,Jackson County (Central)--Medford & Central Point Cities PUMA,https://www.google.com/maps/d/u/0/edit?mid=1uu59-tyJcWab_GmlmhR28z14mQci0Dc&usp=sharing,0.408928243,0,0,,
1805,4102902,Oregon,41,2902,Jackson County (Outside Medford & Central Point Cities)--Ashland City PUMA,https://www.google.com/maps/d/u/0/edit?mid=1RuQajz7xeUUVnKQVyDumaw0EMsY_vLA&usp=sharing,0.410004341,0,0,,
1806,4103903,Oregon,41,3903,Lane County (West Central)--Eugene City (West & South) PUMA,https://www.google.com/maps/d/u/0/edit?mid=1mmk0jyHZVvQnxxzYE1FkD5l_KDTPQss&usp=sharing,0.409127774,0,0,,
1807,4103904,Oregon,41,3904,Lane County (East Central)--Eugene (Northeast) & Springfield Cities PUMA,https://www.google.com/maps/d/u/0/edit?mid=1Dyw0rnu-jlaXLuOotS_KCc2gp0dVaxI&usp=sharing,0.409099425,0,0,,
1808,4103905,Oregon,41,3905,Lane County (Outside Eugene & Springfield Cities) PUMA,https://www.google.com/maps/d/u/0/edit?mid=1rBO6lvTM3qzEo_FXx-4Hx-XaYQrUm30&usp=sharing,0.409425269,0,0,,
1809,4104301,Oregon,41,4301,Linn County (North & East)--Albany & Lebanon Cities PUMA,https://www.google.com/maps/d/u/0/edit?mid=1Dyw0rnu-jlaXLuOotS_KCc2gp0dVaxI&usp=sharing,0.412890755,0,0,,
1810,4104703,Oregon,41,4703,"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville PUMA",https://www.google.com/maps/d/u/0/edit?mid=1LP9C3Dl-1IYAYf-DB_4h2NxoEsvVPYo&usp=sharing,0.411560985,0,0,,
1811,4104704,Oregon,41,4704,Marion County (West Central)--Salem City (South) & Four Corners PUMA,https://www.google.com/maps/d/u/0/edit?mid=1viZpTDL0SwxGMdhc9H8wndht7JxjXug&usp=sharing,0.410207860,0,0,,
1812,4104705,Oregon,41,4705,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities PUMA,https://www.google.com/maps/d/u/0/edit?mid=1VEg8hs_T2Na02GZhlLccJWQw2zIPGws&usp=sharing,0.407298189,0,0,,
1813,4105101,Oregon,41,5101,Multnomah County--Portland City (North & Northeast) PUMA,https://www.google.com/maps/d/u/0/edit?mid=1gvpUl6wRq-eWd39AWre0rYDF_oS24VM&usp=sharing,0.412321460,0,0,,
1814,4105102,Oregon,41,5102,Multnomah County--Portland City (East) PUMA,https://www.google.com/maps/d/u/0/edit?mid=16gtz7b3RXNutqKs1-dKMeuW97PaX4Gk&usp=sharing,0.408071807,0,0,,
1815,4105103,Oregon,41,5103,Multnomah County--Portland City (Southeast) PUMA,https://www.google.com/maps/d/u/0/edit?mid=122I_zG0jPIv2jzOpv56wcBaQeTS6Eis&usp=sharing,0.407889275,0,0,,
1816,4105105,Oregon,41,5105,Multnomah County--Portland City (Central East) PUMA,https://www.google.com/maps/d/u/0/edit?mid=1_VeP4t3Gd1lBufmeVAQBimHaOlg5QRU&usp=sharing,0.412042483,0,0,,
1817,4105114,Oregon,41,5114,Multnomah County--Portland City (Northwest & Southwest) PUMA,https://www.google.com/maps/d/u/0/edit?mid=19xBFH9t-5kIgMBNaIPSHb4T8Dcv4L_U&usp=sharing,0.411144732,0,0,,
1818,4105116,Oregon,41,5116,Multnomah County (East)--Gresham & Troutdale Cities PUMA,https://www.google.com/maps/d/u/0/edit?mid=1zVwThqrSIY_BhqYiOLDasuofqfzCRys&usp=sharing,0.409729453,0,0,,
1819,4105901,Oregon,41,5901,"Umatilla (East & South), Union, Baker & Wallowa Counties PUMA",https://www.google.com/maps/d/u/0/edit?mid=1JMySAOzQdbqdIlN9rRU3ZWy1iXObACA&usp=sharing,0.411244250,0,0,,
1820,4106501,Oregon,41,6501,"Umatilla (Northwest) & Grant Counties, Columbia Gorge & Columbia Basin PUMA",https://www.google.com/maps/d/u/0/edit?mid=17fDRmi2goBC5xh25gRLmS2TN4AXpl44&usp=sharing,0.411239228,0,0,,
1821,4106720,Oregon,41,6720,"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities PUMA",https://www.google.com/maps/d/u/0/edit?mid=173XVkq_Fxv-iQLzZo09pXZRF74vi1Ow&usp=sharing,0.409266851,0,0,,
1822,4106721,Oregon,41,6721,"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills PUMA",https://www.google.com/maps/d/u/0/edit?mid=193Sbt-Tat7_LpNFwNeXA30aVPISLGdI&usp=sharing,0.411735438,0,0,,
1823,4106722,Oregon,41,6722,Washington County (Central)--Hillsboro City PUMA,https://www.google.com/maps/d/u/0/edit?mid=1PFAK5dsIv8nLCJWWjt41lsd5Mqm_O6Q&usp=sharing,0.410614707,0,0,,
1824,4106723,Oregon,41,6723,Washington County (Central)--Beaverton City (West) & Aloha PUMA,https://www.google.com/maps/d/u/0/edit?mid=1oOXc-9vRlgLFGho2XUp84AqoUm8k5kI&usp=sharing,0.410042218,0,0,,
1825,4106724,Oregon,41,6724,Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill PUMA,https://www.google.com/maps/d/u/0/edit?mid=1MLx6XosOEVUMZtUgTWlVWESooRGEcQE&usp=sharing,0.410432628,0,0,,
1826,4107100,Oregon,41,7100,Yamhill County PUMA,https://www.google.com/maps/d/u/0/edit?mid=1RV7j1hu7ipVIhpdq7utA92T1X99AOag&usp=sharing,0.409193089,0,0,,
1827,4109000,Oregon,41,9000,"Columbia, Clatsop & Tillamook Counties PUMA",https://www.google.com/maps/d/u/0/edit?mid=1mwIbSXfLHq6aDInc56Lj0txO-4IuQ6I&usp=sharing,0.411219480,0,0,,
1828,4109100,Oregon,41,9100,"Josephine, Coos & Curry Counties PUMA",https://www.google.com/maps/d/u/0/edit?mid=16CxZ0PmOOEOAUEsGnIaFiKz03Mj0frc&usp=sharing,0.408503516,0,0,,
1829,4109200,Oregon,41,9200,"Klamath, Malheur, Lake & Harney Counties PUMA",https://www.google.com/maps/d/u/0/edit?mid=1X-fJP6ufuAyUfY3gGpoOpRjJVSjV734&usp=sharing,0.411598333,0,0,,
1830,4109300,Oregon,41,9300,Polk & Lincoln Counties PUMA,https://www.google.com/maps/d/u/0/edit?mid=1HoF6HxrK14OmiWhAY4dyk2KN6gM30SY&usp=sharing,0.412664165,0,0,,
1831,4200111,Pennsylvania,42,111,"Erie City, Millcreek township, Lawrence Park Township & Wesleyville Borough PUMA",https://www.google.com/maps/d/u/0/edit?mid=1ewXbv3tCcwbzqmd8ZqB1v1C1cvhPsvQ&usp=sharing,0.419581157,0,0,,
1832,4200112,Pennsylvania,42,112,Erie County (Outer) PUMA,https://www.google.com/maps/d/u/0/edit?mid=1FgbKW5eb_WclIUHbXSKf701qfvIEIRA&usp=sharing,0.420788525,0,0,,
1833,4200200,Pennsylvania,42,200,Crawford & Warren Counties PUMA,https://www.google.com/maps/d/u/0/edit?mid=1TW5YPHxsCvjsXAA3H1yatZ95pMHKMkY&usp=sharing,0.420485796,0,0,,
1834,4200300,Pennsylvania,42,300,"Clearfield, McKean, Elk, Potter & Cameron Counties PUMA",https://www.google.com/maps/d/u/0/edit?mid=1163crmMyVR_aEboGwy3IJQf3yrLa4B0&usp=sharing,0.420947669,0,0,,
1835,4200400,Pennsylvania,42,400,"Bradford, Tioga, Susquehanna & Sullivan Counties PUMA",https://www.google.com/maps/d/u/0/edit?mid=1kK3-MYToITjSEHS82UwvetMcpG_CsJU&usp=sharing,0.418111085,0,0,,
1836,4200500,Pennsylvania,42,500,Pike & Wayne Counties PUMA,https://www.google.com/maps/d/u/0/edit?mid=1M19ynrg9SFw_UtdzlobqZtcDmFl7LHg&usp=sharing,0.418455731,0,0,,
1837,4200600,Pennsylvania,42,600,Monroe County PUMA,https://www.google.com/maps/d/u/0/edit?mid=1WeoLRyY1NPrZTr1Su_NfjrakK5AgEC8&usp=sharing,0.421554785,0,0,,
1838,4200701,Pennsylvania,42,701,"Lackawanna County--Scranton City, Dunmore, Old Forge, Taylor & Moosic Boroughs PUMA",https://www.google.com/maps/d/u/0/edit?mid=12V5lNDdqLEUO3UInRX9tjhIUAkvdAI4&usp=sharing,0.421111944,0,0,,
1839,4200702,Pennsylvania,42,702,Lackawanna (Outside Greater Scranton City) & Wyoming Counties PUMA,https://www.google.com/maps/d/u/0/edit?mid=1-ZVbEPkM9BWN46YyXF5GnfIr1Uo9RYw&usp=sharing,0.421660919,0,0,,
1840,4200801,Pennsylvania,42,801,Luzerne County (East)--Kingston Borough PUMA,https://www.google.com/maps/d/u/0/edit?mid=1qgEOYIChAhcLtf2nKqwUWV0y2Qg7DgY&usp=sharing,0.418964911,0,0,,
1841,4200802,Pennsylvania,42,802,Luzerne County (South Central)--Wilkes-Barre & Hazleton Cities PUMA,https://www.google.com/maps/d/u/0/edit?mid=1Uw5n_NVLbHc7lWAs4z2OhAOkaoEK62U&usp=sharing,0.416871038,0,0,,
1842,4200803,Pennsylvania,42,803,Columbia & Luzerne (West) Counties--Bloomsburg Town & Berwick Borough PUMA,https://www.google.com/maps/d/u/0/edit?mid=14J3xnZvCEJ8gjVU_AqWJNHpt2znF994&usp=sharing,0.417892592,0,0,,
1843,4200900,Pennsylvania,42,900,Lycoming & Clinton Counties PUMA,https://www.google.com/maps/d/u/0/edit?mid=1eYtPlwcUcPixlluBBXnDqN1f5AokMaw&usp=sharing,0.419183212,0,0,,
1844,4201000,Pennsylvania,42,1000,Northumberland & Montour Counties PUMA,https://www.google.com/maps/d/u/0/edit?mid=1U_ZWBpu1zZFi4Ti1Cgnzn4txeabyDYs&usp=sharing,0.418239056,0,0,,
1845,4201100,Pennsylvania,42,1100,"Mifflin, Union, Snyder & Juniata Counties PUMA",https://www.google.com/maps/d/u/0/edit?mid=1G-XS-MN2U3W-eej9EldLXWe05d6Xsqs&usp=sharing,0.417586336,0,0,,
1846,4201200,Pennsylvania,42,1200,Centre County PUMA,https://www.google.com/maps/d/u/0/edit?mid=1hujWqy2Tela5lHGdug6bN3XTALnQTyU&usp=sharing,0.419068241,0,0,,
1847,4201300,Pennsylvania,42,1300,"Venango, Jefferson, Clarion & Forest Counties PUMA",https://www.google.com/maps/d/u/0/edit?mid=1zq_qskzKVO7cE2aTvOlbjKGIRaL7Kwk&usp=sharing,0.416987076,0,0,,
1848,4201400,Pennsylvania,42,1400,Mercer County PUMA,https://www.google.com/maps/d/u/0/edit?mid=1WY1YbEqcx6BDJQmm_eyV0Y0kn5Mg0pY&usp=sharing,0.419156895,0,0,,
1849,4201511,Pennsylvania,42,1511,Lawrence & Beaver (North) Counties--New Castle City PUMA,https://www.google.com/maps/d/u/0/edit?mid=1gBfYNhjG_fB962P_8n01nT-cWHzXPQQ&usp=sharing,0.419460265,0,0,,
1850,4201512,Pennsylvania,42,1512,Beaver County (South) PUMA,https://www.google.com/maps/d/u/0/edit?mid=1McTD8GNtyQYDqZukG-krmL4jMwby9xU&usp=sharing,0.418879350,0,0,,
1851,4201600,Pennsylvania,42,1600,Butler County PUMA,https://www.google.com/maps/d/u/0/edit?mid=1N5wg2nyQSv4Y-yQxN6a0XAvor11Z67U&usp=sharing,0.420553727,0,0,,
1852,4201701,Pennsylvania,42,1701,Pittsburgh City (North) PUMA,https://www.google.com/maps/d/u/0/edit?mid=14lkc1wcBYlICF8L_LQRlxM8Epa-v0wQ&usp=sharing,0.419041364,0,0,,
1853,4201702,Pennsylvania,42,1702,Pittsburgh City (South) PUMA,https://www.google.com/maps/d/u/0/edit?mid=1-xhvUXXu0FVhhjLNbSYxCjSdf4DQz_I&usp=sharing,0.417033886,0,0,,
1854,4201801,Pennsylvania,42,1801,Allegheny County (West) PUMA,https://www.google.com/maps/d/u/0/edit?mid=1yTOAF-p2odmXCgCOR0EURp67QNxe8_Q&usp=sharing,0.418743542,0,0,,
1855,4201802,Pennsylvania,42,1802,Allegheny County (North)--Franklin Park Borough & Allison Park PUMA,https://www.google.com/maps/d/u/0/edit?mid=1jt8gND_iVMtfKrmh5su9EDkmAiLZyKw&usp=sharing,0.420327826,0,0,,
1856,4201803,Pennsylvania,42,1803,Allegheny County (North Central) PUMA,https://www.google.com/maps/d/u/0/edit?mid=15UWBshpKFsUKUuDfk6aOQ_7GE0Mh42s&usp=sharing,0.421477944,0,0,,
1857,4201804,Pennsylvania,42,1804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA",https://www.google.com/maps/d/u/0/edit?mid=1c15g0ISzb-dqRF4eEXKtkSCxJLgBv-o&usp=sharing,0.418210891,0,0,,
1858,4201805,Pennsylvania,42,1805,"Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PUMA",https://www.google.com/maps/d/u/0/edit?mid=1g95u52aIB-8h0zDaUu5QYZmXQMbn55A&usp=sharing,0.420157561,0,0,,
